,Unnamed: 0,TWEET_ID,USER_ID,TWEET_TEXT,AUTHOR_COVID,AUTHOR_SYMPTOMS,FAMILY,FAMILY_COVID,FAMILY_SYMPTOMS,TWEET_TEXT_PROCESSED,HASHTAGS,POS,DUPLICATE,NON_ENGLISH,IF,COVID,TWEET_TEXT_PROCESSED_POSTAGGED
733,733,1264212400544329740,41734466,@benjaminbutter My sister had  to travel over 200 miles with covid symptoms for the test that was positive so I'd say his travel  was essential  too,0,0,1,1,1,my sister had to travel over 200 miles with covid symptoms for the test that was positive so i would say his travel was essential too,[],sister_NN had_VBD to_TO travel_VB over_IN 200_CD miles_NNS with_IN covid_NN symptoms_NNS for_IN the_DT test_NN that_WDT was_VBD positive_JJ so_IN i_JJ would_MD say_VB travel_NN was_VBD essential_JJ too_RB,False,False,False,True,my sister had to travel over 200 miles with covid symptoms for the test that was positive so i would say his travel was essential too sister_NN had_VBD to_TO travel_VB over_IN 200_CD miles_NNS with_IN covid_NN symptoms_NNS for_IN the_DT test_NN that_WDT was_VBD positive_JJ so_IN i_JJ would_MD say_VB travel_NN was_VBD essential_JJ too_RB
734,734,1264597168016502785,882693452969934848,Wait so is Boris saying when my partner had severe Covid-19 symptoms. Me and my son should have left incase I couldn't look after my son if I got sick? Nah one rule for the rich,0,0,1,0,1,wait so is boris saying when my partner had severe covid-19 symptoms. me and my son should have left incase i could not look after my son if i got sick? nah one rule for the rich,[],wait_NN so_RB is_VBZ boris_JJ saying_VBG when_WRB partner_NN had_VBD severe_JJ covid_JJ 19_CD symptoms_NNS me_PRP and_CC son_NN should_MD have_VB left_VBN incase_NN i_NN could_MD not_RB look_VB after_IN son_NN if_IN i_JJ got_VBD sick_JJ nah_CC one_CD rule_NN for_IN the_DT rich_JJ,False,False,False,True,wait so is boris saying when my partner had severe covid-19 symptoms. me and my son should have left incase i could not look after my son if i got sick? nah one rule for the rich wait_NN so_RB is_VBZ boris_JJ saying_VBG when_WRB partner_NN had_VBD severe_JJ covid_JJ 19_CD symptoms_NNS me_PRP and_CC son_NN should_MD have_VB left_VBN incase_NN i_NN could_MD not_RB look_VB after_IN son_NN if_IN i_JJ got_VBD sick_JJ nah_CC one_CD rule_NN for_IN the_DT rich_JJ
735,735,1242906014091030533,118490583,"Covid dine with me, Day 3. Reminder this is my family’s morale boosting idea whilst we all self isolate. Invitation to tonight’s dinner just landed and its Karaoke, oh yeah ! #coviddinewithme https://t.co/5ARhF9JfG5",1,0,0,0,0,"covid dine with me, day 3. reminder this is my family’s morale boosting idea whilst we all self isolate. invitation to tonight’s dinner just landed and its karaoke, oh yeah ! #coviddinewithme ",['#coviddinewithme'],covid_JJ dine_NN with_IN me_PRP day_NN 3_CD reminder_VB this_DT is_VBZ family_NN ’_NNP s_NN morale_NN boosting_VBG idea_NN whilst_NN we_PRP all_DT self_VBP isolate_NN invitation_NN to_TO tonight_VB ’_NNP s_JJ dinner_NN just_RB landed_VBN and_CC karaoke_NN oh_UH yeah_UH #coviddinewithme_NN,False,False,False,True,"covid dine with me, day 3. reminder this is my family’s morale boosting idea whilst we all self isolate. invitation to tonight’s dinner just landed and its karaoke, oh yeah ! #coviddinewithme  covid_JJ dine_NN with_IN me_PRP day_NN 3_CD reminder_VB this_DT is_VBZ family_NN ’_NNP s_NN morale_NN boosting_VBG idea_NN whilst_NN we_PRP all_DT self_VBP isolate_NN invitation_NN to_TO tonight_VB ’_NNP s_JJ dinner_NN just_RB landed_VBN and_CC karaoke_NN oh_UH yeah_UH #coviddinewithme_NN"
736,736,1327225572808921088,358941419,@ManganDeirdre great just had to have a covid swab - damn I hate nasal swabs,0,1,0,0,0,great just had to have a covid swab - damn i hate nasal swabs,[],great_JJ just_RB had_VBD to_TO have_VB a_DT covid_NN swab_SYM damn_NN i_JJ hate_VBP nasal_JJ swabs_NNS,False,False,False,True,great just had to have a covid swab - damn i hate nasal swabs great_JJ just_RB had_VBD to_TO have_VB a_DT covid_NN swab_SYM damn_NN i_JJ hate_VBP nasal_JJ swabs_NNS
737,737,1242185648280387584,509277319,“i’ll be COVID-19 stone time this is over” my aunty speaking for us all,0,0,1,0,0,“i will be covid-19 stone time this is over” my aunty speaking for us all,[],“_NN i_NN will_MD be_VB covid_JJ 19_CD stone_NN time_NN this_DT is_VBZ over_IN ”_JJ aunty_JJ speaking_NN for_IN us_PRP all_DT,False,False,False,True,“i will be covid-19 stone time this is over” my aunty speaking for us all “_NN i_NN will_MD be_VB covid_JJ 19_CD stone_NN time_NN this_DT is_VBZ over_IN ”_JJ aunty_JJ speaking_NN for_IN us_PRP all_DT
738,738,1301777584234147840,40563715,"Pretty sure I read yesterday that kids could not get SARS-CoV-2? 

Over 100 Scottish kids test positive for coronavirus since schools return https://t.co/uSzVzaXcEk",0,0,0,0,0,pretty sure i read yesterday that kids could not get sars-cov-2? over 100 scottish kids test positive for coronavirus since schools return ,[],pretty_JJ sure_JJ i_NN read_VBD yesterday_NN that_IN kids_NNS could_MD not_RB get_VB sars-cov_JJ 2_CD over_IN 100_CD scottish_JJ kids_NNS test_VBP positive_JJ for_IN coronavirus_NN since_IN schools_NNS return_VBP,False,False,False,True,pretty sure i read yesterday that kids could not get sars-cov-2? over 100 scottish kids test positive for coronavirus since schools return  pretty_JJ sure_JJ i_NN read_VBD yesterday_NN that_IN kids_NNS could_MD not_RB get_VB sars-cov_JJ 2_CD over_IN 100_CD scottish_JJ kids_NNS test_VBP positive_JJ for_IN coronavirus_NN since_IN schools_NNS return_VBP
739,739,1301840365046161408,141339145,Sadly been blocked by @brianklaas for making an ambiguous smart ass comment about covid in the US which I've now deleted. Twitter can be harsh.,0,0,0,0,0,sadly been blocked by brianklaas for making an ambiguous smart ass comment about covid in the us which i have now deleted. twitter can be harsh.,[],sadly_RB been_VBN blocked_VBN by_IN brianklaas_NN for_IN making_VBG an_DT ambiguous_JJ smart_JJ ass_NN comment_NN about_IN covid_NN in_IN the_DT us_PRP which_WDT i_VBP have_VBP now_RB deleted_VBN twitter_NN can_MD be_VB harsh_JJ,False,False,False,True,sadly been blocked by brianklaas for making an ambiguous smart ass comment about covid in the us which i have now deleted. twitter can be harsh. sadly_RB been_VBN blocked_VBN by_IN brianklaas_NN for_IN making_VBG an_DT ambiguous_JJ smart_JJ ass_NN comment_NN about_IN covid_NN in_IN the_DT us_PRP which_WDT i_VBP have_VBP now_RB deleted_VBN twitter_NN can_MD be_VB harsh_JJ
740,740,1254422622143746051,72098240,"Two weeks ago we lost my amazing uncle to Covid-19. I contributed a design to the #positivepost campaign by @bookblock where you can thank the NHS &amp; say hello to a loved one by sending a free postcard and donating to the NHS. We all need a bit of love ❤️
https://t.co/y3DkGVrll4",0,0,1,1,0,two weeks ago we lost my amazing uncle to covid-19. i contributed a design to the #positivepost campaign by bookblock where you can thank the nhs  say hello to a loved one by sending a free postcard and donating to the nhs. we all need a bit of love :red_heart: ,['#positivepost'],two_CD weeks_NNS ago_IN we_PRP lost_VBD amazing_JJ uncle_NN to_TO covid_VB 19_CD i_NN contributed_VBD a_DT design_NN to_TO the_DT #positivepost_NN campaign_NN by_IN bookblock_NN where_WRB you_PRP can_MD thank_VB the_DT nhs_NNS say_VBP hello_NN to_TO a_DT loved_VBN one_CD by_IN sending_VBG a_DT free_JJ postcard_NN and_CC donating_VBG to_TO the_DT nhs_NN we_PRP all_DT need_VBP a_DT bit_NN of_IN love_NN red_heart_NN,False,False,False,True,two weeks ago we lost my amazing uncle to covid-19. i contributed a design to the #positivepost campaign by bookblock where you can thank the nhs  say hello to a loved one by sending a free postcard and donating to the nhs. we all need a bit of love :red_heart:  two_CD weeks_NNS ago_IN we_PRP lost_VBD amazing_JJ uncle_NN to_TO covid_VB 19_CD i_NN contributed_VBD a_DT design_NN to_TO the_DT #positivepost_NN campaign_NN by_IN bookblock_NN where_WRB you_PRP can_MD thank_VB the_DT nhs_NNS say_VBP hello_NN to_TO a_DT loved_VBN one_CD by_IN sending_VBG a_DT free_JJ postcard_NN and_CC donating_VBG to_TO the_DT nhs_NN we_PRP all_DT need_VBP a_DT bit_NN of_IN love_NN red_heart_NN
741,741,1313736364609896449,66341848,@BrendanOMalley3 My point is around self isolation because of Covid. I don’t know how you can have 16 guys in a squad test positive and the others not have to isolate. Saints haven’t had positive tests and the guys who had the most contact with Sale guys are isolating. Makes no sense to me,0,0,0,0,0,my point is around self isolation because of covid. i do not know how you can have 16 guys in a squad test positive and the others not have to isolate. saints have not had positive tests and the guys who had the most contact with sale guys are isolating. makes no sense to me,[],point_NN is_VBZ around_IN self_JJ isolation_NN because_IN of_IN covid_NN i_VB do_VBP not_RB know_VB how_WRB you_PRP can_MD have_VB 16_CD guys_NNS in_IN a_DT squad_JJ test_NN positive_JJ and_CC the_DT others_NNS not_RB have_VB to_TO isolate_VB saints_NNS have_VBP not_RB had_VBN positive_JJ tests_NNS and_CC the_DT guys_NNS who_WP had_VBD the_DT most_RBS contact_JJ with_IN sale_NN guys_NNS are_VBP isolating_VBG makes_VBZ no_DT sense_NN to_TO me_PRP,False,False,False,True,my point is around self isolation because of covid. i do not know how you can have 16 guys in a squad test positive and the others not have to isolate. saints have not had positive tests and the guys who had the most contact with sale guys are isolating. makes no sense to me point_NN is_VBZ around_IN self_JJ isolation_NN because_IN of_IN covid_NN i_VB do_VBP not_RB know_VB how_WRB you_PRP can_MD have_VB 16_CD guys_NNS in_IN a_DT squad_JJ test_NN positive_JJ and_CC the_DT others_NNS not_RB have_VB to_TO isolate_VB saints_NNS have_VBP not_RB had_VBN positive_JJ tests_NNS and_CC the_DT guys_NNS who_WP had_VBD the_DT most_RBS contact_JJ with_IN sale_NN guys_NNS are_VBP isolating_VBG makes_VBZ no_DT sense_NN to_TO me_PRP
742,742,1313903345833259010,1163344925997633536,"Just had an email telling me someone in my son’s school bubble has tested positive for covid, so the bubble has to self-isolate. Now trying to figure out if this means I need to as well. Any ideas? #Confused",0,0,1,0,0,"just had an email telling me someone in my son’s school bubble has tested positive for covid, so the bubble has to self-isolate. now trying to figure out if this means i need to as well. any ideas? #confused",['#Confused'],just_RB had_VBD an_DT email_NN telling_VBG me_PRP someone_NN in_IN son_NN ’_NNP s_JJ school_NN bubble_NN has_VBZ tested_VBN positive_JJ for_IN covid_NN so_IN the_DT bubble_NN has_VBZ to_TO self-isolate_JJ now_RB trying_VBG to_TO figure_VB out_RP if_IN this_DT means_VBZ i_JJ need_VBP to_TO as_RB well_RB any_DT ideas_NNS #confused_VBD,False,False,False,True,"just had an email telling me someone in my son’s school bubble has tested positive for covid, so the bubble has to self-isolate. now trying to figure out if this means i need to as well. any ideas? #confused just_RB had_VBD an_DT email_NN telling_VBG me_PRP someone_NN in_IN son_NN ’_NNP s_JJ school_NN bubble_NN has_VBZ tested_VBN positive_JJ for_IN covid_NN so_IN the_DT bubble_NN has_VBZ to_TO self-isolate_JJ now_RB trying_VBG to_TO figure_VB out_RP if_IN this_DT means_VBZ i_JJ need_VBP to_TO as_RB well_RB any_DT ideas_NNS #confused_VBD"
743,743,1240060315645198344,3286858848,"Happy St Patrick’s Day! 🍀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I am a glad my son got to Ireland before the COVID-19 pandemic. Once all this has passed I will get there too. 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Just because we can’t travel right now doesn’t mean we… https://t.co/GYV0RWHLZd",0,0,1,0,0,happy st patrick’s day! :four_leaf_clover: ⠀⠀⠀⠀⠀⠀⠀⠀⠀ i am a glad my son got to ireland before the covid-19 pandemic. once all this has passed i will get there too. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ just because we cannot travel right now does not mean we ,[],happy_JJ st_NN patrick_NN ’_NNP s_VBD day_NN four_leaf_clover_NN ⠀_JJ ⠀_NNP ⠀_NN i_NN am_VBP a_DT glad_JJ son_NN got_VBD to_TO ireland_VB before_IN the_DT covid_NN 19_CD pandemic_JJ once_RB all_PDT this_DT has_VBZ passed_VBN i_NN will_MD get_VB there_RB too_RB ⠀_JJ ⠀_JJ ⠀_NN just_RB because_IN we_PRP cannot_VBP travel_JJ right_RB now_RB does_VBZ not_RB mean_VB we_PRP,False,False,False,True,happy st patrick’s day! :four_leaf_clover: ⠀⠀⠀⠀⠀⠀⠀⠀⠀ i am a glad my son got to ireland before the covid-19 pandemic. once all this has passed i will get there too. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ just because we cannot travel right now does not mean we  happy_JJ st_NN patrick_NN ’_NNP s_VBD day_NN four_leaf_clover_NN ⠀_JJ ⠀_NNP ⠀_NN i_NN am_VBP a_DT glad_JJ son_NN got_VBD to_TO ireland_VB before_IN the_DT covid_NN 19_CD pandemic_JJ once_RB all_PDT this_DT has_VBZ passed_VBN i_NN will_MD get_VB there_RB too_RB ⠀_JJ ⠀_JJ ⠀_NN just_RB because_IN we_PRP cannot_VBP travel_JJ right_RB now_RB does_VBZ not_RB mean_VB we_PRP
744,744,1312719001408147456,377346169,"My eldest son tested positive for Covid.

Friday night he complained of a bad back.

I thought ""kidneys are in the lower back"" then saw he was properly wrapped up. Said he was cold.

Got a drive through test on Saturday.
This morning (Sunday) got a positive result.

He's fine.",0,0,1,1,0,"my eldest son tested positive for covid. friday night he complained of a bad back. i thought ""kidneys are in the lower back"" then saw he was properly wrapped up. said he was cold. got a drive through test on saturday. this morning (sunday) got a positive result. he is fine.",[],"eldest_JJS son_NN tested_VBD positive_JJ for_IN covid_NN friday_JJ night_NN he_PRP complained_VBD of_IN a_DT bad_JJ back_RB i_NN thought_VBD ""_NNP kidneys_NNS are_VBP in_IN the_DT lower_JJR back_RB ""_JJ then_RB saw_VBD he_PRP was_VBD properly_RB wrapped_VBN up_RP said_VBD he_PRP was_VBD cold_JJ got_VBD a_DT drive_NN through_IN test_NN on_IN saturday_NN this_DT morning_NN sunday_NN got_VBD a_DT positive_JJ result_NN he_PRP is_VBZ fine_JJ",False,False,False,True,"my eldest son tested positive for covid. friday night he complained of a bad back. i thought ""kidneys are in the lower back"" then saw he was properly wrapped up. said he was cold. got a drive through test on saturday. this morning (sunday) got a positive result. he is fine. eldest_JJS son_NN tested_VBD positive_JJ for_IN covid_NN friday_JJ night_NN he_PRP complained_VBD of_IN a_DT bad_JJ back_RB i_NN thought_VBD ""_NNP kidneys_NNS are_VBP in_IN the_DT lower_JJR back_RB ""_JJ then_RB saw_VBD he_PRP was_VBD properly_RB wrapped_VBN up_RP said_VBD he_PRP was_VBD cold_JJ got_VBD a_DT drive_NN through_IN test_NN on_IN saturday_NN this_DT morning_NN sunday_NN got_VBD a_DT positive_JJ result_NN he_PRP is_VBZ fine_JJ"
745,745,1322521552064258050,1195305731223937024,"@lisa92893713 @NicolaSturgeon My kid brought Covid home to us, I tested positive a week ago tomorrow, zero financial support as I work, knocked back for the 500 grant as I don't claim any handouts, disgusted with her now, can see while ppl won't isolate. It won't pay the bills and hey our kids Christmas",1,0,1,1,0,"my kid brought covid home to us, i tested positive a week ago tomorrow, zero financial support as i work, knocked back for the 500 grant as i do not claim any handouts, disgusted with her now, can see while ppl will not isolate. it will not pay the bills and hey our kids christmas",[],kid_NN brought_VBD covid_JJ home_NN to_TO us_PRP i_RB tested_VBD positive_JJ a_DT week_NN ago_RB tomorrow_NN zero_CD financial_JJ support_NN as_IN i_JJ work_NN knocked_VBD back_RP for_IN the_DT 500_CD grant_NN as_IN i_NN do_VBP not_RB claim_VB any_DT handouts_NNS disgusted_VBN with_IN her_PRP now_RB can_MD see_VB while_IN ppl_NNS will_MD not_RB isolate_VB it_PRP will_MD not_RB pay_VB the_DT bills_NNS and_CC hey_VB kids_NNS christmas_NN,False,False,False,True,"my kid brought covid home to us, i tested positive a week ago tomorrow, zero financial support as i work, knocked back for the 500 grant as i do not claim any handouts, disgusted with her now, can see while ppl will not isolate. it will not pay the bills and hey our kids christmas kid_NN brought_VBD covid_JJ home_NN to_TO us_PRP i_RB tested_VBD positive_JJ a_DT week_NN ago_RB tomorrow_NN zero_CD financial_JJ support_NN as_IN i_JJ work_NN knocked_VBD back_RP for_IN the_DT 500_CD grant_NN as_IN i_NN do_VBP not_RB claim_VB any_DT handouts_NNS disgusted_VBN with_IN her_PRP now_RB can_MD see_VB while_IN ppl_NNS will_MD not_RB isolate_VB it_PRP will_MD not_RB pay_VB the_DT bills_NNS and_CC hey_VB kids_NNS christmas_NN"
